,sample,prediction,WER,runtime
795,In such cases the festival assumes less imposing dimensions.,"In such cases, the festival assumes less imposing dimensions.",0.1111111111111111,5.377303838729858
796,The election saw the election of Mike Moncrief.,The election saw the election of my Minecraft.,0.25,5.214836597442627
797,The ball struck the foul pole well above the Green Monster.,The ball struck the fountboard well above the green monster.,0.36363636363636365,5.284034013748169
798,They talk of plans for the future.,They took off plans for the future.,0.2857142857142857,5.163686037063599
799,It can only be found in Tai Hang Tung Estate.,It can only be found in Dijang-Tung state.,0.4,5.3225836753845215
800,It is a charity school whose fees are calculated on a means test.,It is a charity school whose fees are calculated on a means test.,0.0,5.324487209320068
801,"Some went away while I was there, and other people came.",Some went away while I was there and other people came.,0.09090909090909091,5.27711033821106
802,seven,TABBARD!,1.0,5.394794702529907
803,Tobias tried to inject contempt into his tone.,Tobias tried to inject contempt into his tomb.,0.125,5.195524454116821
804,I have to work this Saturday.,I have to work this Saturday.,0.0,5.13907527923584
805,"The nose horn of ""Pentaceratops"" is small and pointing upwards and backwards.",The nose horn of Pentaceratops is small and pointing upwards and backwards.,0.08333333333333333,5.383394479751587
806,"Subsequently he was mayor of Guayaquil, and chief of the custom-house service.","Subsequently, he was Mayor of Gaya Quill and Chief of the Custom House Service.",0.6666666666666666,5.447314262390137
807,The great rulers found the squeaky grate was grating on their nerves.,"All right, that little room is found with squeaky glade, with glaiting on their nose.",0.9166666666666666,5.526629686355591
808,"When the blinding dust had settled a bit, the boy trembled at what he saw.","When the building tossed, he settled a bit. The boy trembled at what he saw.",0.3333333333333333,5.480721712112427
809,Fuji Dream Airlines has its headquarters in Makinohara.,Uji Dream A9's as it said quarters in Makino Hara,1.0,5.822217226028442
810,Both are put together by students in the college's journalism program.,Both are put in together by students in the College's journalism program.,0.18181818181818182,5.327102899551392
811,The restroom in my house does not have a urinal.,The restroom in my house does not happen urinal.,0.2,5.262066602706909
812,Trench was born in Belize City in British Honduras.,"Trade was born in Belize, city in British Honduras.",0.3333333333333333,5.359524250030518
813,He had an enduring collaboration with drummer John Pochee.,He had an enduring collaboration with drummer John Pochy.,0.1111111111111111,5.265208005905151
814,"Cheap, tawdry bags are being sold everywhere in this market.","Cheap, toe-dried bags are being sold everywhere in this market.",0.1,5.323676586151123
815,"Also, rising gasses cause the bubbling action.","Also, rising gases cause the bubbling action.",0.14285714285714285,5.221219778060913
816,"According to a medieval Welsh triad, Afallach was the father of the goddess Modron.",According to the media I assume that I was the father of the goodness order.,0.5714285714285714,5.398905277252197
817,How was the food there?,How was the food there?,0.0,5.122045040130615
818,The early phase of life moves fast.,The early phase of life moves fast.,0.0,5.162471055984497
819,He became a member of the Pi Kappa Alpha Fraternity while an undergraduate.,He became a member of the Pi Kappa Alpha fraternity while an undergraduate.,0.07692307692307693,5.336888313293457
820,The duopoly continued for the next four decades.,The doo-op will continue for the next 4 decades.,0.5,5.269382476806641
821,At one time railway lines diverged from Rugby station in seven different directions.,"At one time, railway lines diverged from Raghbi station in seven different directions.",0.15384615384615385,5.426818370819092
822,He is the Director of the Wesleyan Studies Summer Seminar.,He is the director of the Wesleyan Studies Summer Seminar.,0.1,5.294555425643921
823,"Tyger Williams wrote the screenplay, and shared story credit with the brothers.",Roger Williams wrote the screenplay and shared story credit with the brother.,0.25,5.299634695053101
824,This festival was to be a charity fundraiser for the area.,This festival was to be a charity fundraiser for the year.,0.09090909090909091,5.274067163467407
825,These extra cards were inserted randomly into packs.,"These extra guards were inserted randomly into us, right? Yeah",0.5,5.231727838516235
826,"Permit me to introduce to you her Majesty, the Queen.",permit me to introduce you to her majestic queen,0.6,5.216952323913574
827,I am sure there is not on his.,I'm sure there is not one this,0.5,5.186288118362427
828,Those who don't learn from history are doomed to repeat it.,"Also don't learn from the history, I don't repeat it.",0.5454545454545454,5.335803747177124
829,I couldn’t stop staring at it.,I called and stopped staring at it.,0.5,5.166516304016113
830,"For simplicity, 'gear inches' is normally rounded to the nearest whole number.","For simplicity, gear inches is normally rounded to the nearest whole number.",0.16666666666666666,5.3043694496154785
831,The fruit of a fig tree is apple shaped.,The fruit of a fig tree is apple-shaped.,0.2222222222222222,5.238100528717041
832,Why didn't you say something?,Why didn't you say something?,0.0,5.15758490562439
833,The type and only species is Sciroseps pawhuskai.,The type and only species is Ciroseps pahushke.,0.25,5.364542484283447
834,Have you seen Omar?,Have you seen Omar?,0.0,5.232708930969238
835,"The ""Philadelphia Inquirer"" named him City Player of the Year.",The Philadelphia Inquire surrounding Team City Player of the Year.,0.4,5.256207704544067
836,Panda bears are nothing like most bears.,Panda beers are nothing like most beers.,0.2857142857142857,5.166058540344238
837,Bots may be subject to special rules.,Gods may be subject to special wounds.,0.2857142857142857,5.1637282371521
838,"My teacher always throws chalk at his pupils, that's why I'm wearing a helmet.",My teacher always throws chalk at his pupils. That's why I'm wearing a helmet.,0.14285714285714285,5.425758123397827
839,The Act did not prohibit paying a representative to appear in court.,The act did not prohibit paying a representative to appear in the court.,0.16666666666666666,5.3335041999816895
840,"It was a ""roving reporter"" walk.","It was an aerobic report, they were welcome.",1.0,5.20464015007019
841,He was convicted and banished to Cyprus for seven years for punishment.,He was convicted and banished his Cyprus for seven years for punishment.,0.08333333333333333,5.299842596054077
842,"Barsi's first role was in ""Fatal Vision"", playing the three-year-old Kimberley MacDonald.","Parsons' first role was in ""Fatal Vision"" playing the three years ""Wolkeming Macdonald""",0.5,5.532691240310669
843,Can I get you a drink?,Can I get you a drink?,0.0,5.135088920593262
844,"The couple have two children, a daughter Sophia Rosalinda and a son, Mateo Bravery.","The couple have two children, a daughter, Sophia, Rosalinda, and the son, Mattio Bravery.",0.35714285714285715,5.591010808944702
845,The fourth component of homogeneous coordinates is usually set to one.,The fourth component of mGenius coordinates is usually set to 1.,0.18181818181818182,5.3202455043792725
846,A kind of brittle volcanic glass is found on the mountain.,A kind of brittle volcanic glass is found on the mountain.,0.0,5.2887420654296875
847,The system is based on electromagnetic induction.,The system is based on electromagnetic induction.,0.0,5.182582855224609
848,"Turpin succeeded Indira Samarasekera, who saw the university through a period of strong growth.","Turpin succeeded in Deira-Samara-Sikara, who saw the university through a period of strong growth.",0.14285714285714285,5.616819858551025
849,"Here I am, between my flock and my treasure, the boy thought.","Here I am between my flock and my treasure, the boy toss.",0.16666666666666666,5.34307599067688
850,"After the prince had been rescued, he showed evidence of Stockholm syndrome.","After the prints had been rescued, he showed evidence of Stockholm Syndrome.",0.16666666666666666,5.456106901168823
851,This failure has led to sixteen power plants having zero days of coal stock.,This failure has led to 16 power plants having 0 days of cold stuck.,0.2857142857142857,5.342802047729492
852,Brent now serves as a police officer with the Ontario Provincial Police.,Brent now serves as a police officer with the Ontario Provincial Police.,0.0,5.291815757751465
853,I've done this before with VirtualBox with good results.,"Okay, I've done this before with virtual box with good results.",0.3333333333333333,5.327624559402466
854,The application was approved in February.,The application was approved in February.,0.0,5.148665904998779
855,"Henry Tarlton Stiles, where he had a sound training in Latin.",Henry Tarleton tells where he had sound training in Latin.,0.2727272727272727,5.284032344818115
856,It was discontinued due to scheduling conflicts involved in Lewis's return to terrestrial radio.,It was discontinued due to scheduling conflicts involved in Lewis' return to terrestrial radio.,0.07142857142857142,5.382453441619873
857,What did you eat for dinner?,What did you eat for dinner?,0.0,5.170987844467163
858,He is considered a master of chiaroscuro.,He is considered a master of chiaroscuro.,0.0,5.242800951004028
859,Not everything that is faced can be changed; but nothing can be changed until it is faced.,"Not everything that is faced can be changed, but nothing can be changed until it is faced.",0.058823529411764705,5.4489586353302
860,"It then returns to the church, ascends at the altar and disappears.","And then returns to the church, ascends at the altar and spears.",0.16666666666666666,5.3494367599487305
861,You cannot lose what you never had.,You're going to have to do this when you're never at home.,1.5714285714285714,5.326072931289673
862,My niece can help you with that.,My niece can help you with that.,0.0,5.178849458694458
863,That's the kind of stuff they want.,That's the kind of stuff they want.,0.0,5.189366579055786
864,Hope for the best and prepare for the worst.,Hope for the best and prepare for the most.,0.1111111111111111,5.21734619140625
865,This November I had some pecan pie.,This November I had some pecan pie.,0.0,5.220814943313599
866,"Initially, the weight loss was attained strictly by diet.","Initially, the weight loss was attained strictly by diet.",0.0,5.2454469203948975
867,All were owned by the Everett-Moore Syndicate.,All were owned by the Everett Moore Syndicate.,0.2857142857142857,5.200179576873779
868,Will it rain tomorrow?,Will it rain tomorrow?,0.0,5.202072620391846
869,It was sold primarily in Australia and various Asian countries.,It was sold primarily in Australia and various Asian countries.,0.0,5.24670147895813
870,The Beaver River briefly enters the east-central part of the township.,The beaver river briefly enters the east center part of the township.,0.36363636363636365,5.443157434463501
871,Verify the contents of the website.,Verify the contents of the website.,0.0,5.138730764389038
872,The evil omen was diverted from the real men and directed against their substitute.,The evil ominous diverted from the real man and directed against their substitute.,0.21428571428571427,5.331895589828491
873,Sinha was born in Allahabad.,Sinha was born in Allahaba.,0.2,5.178601980209351
874,"This bridge is unofficially referred to as ""Blackwater Bridge"" by Coalition Forces operating there.",This bridge is unofficially referred to as black water bridge by collision forces operating there.,0.35714285714285715,5.421296834945679
875,"I had to teach my nephew the facts of life, because his parents are prudes.",I had to teach my nephew the facts of life because his parents are prudes.,0.06666666666666667,5.421938180923462
876,"""This is the first phase of the job,"" he said.","This is the first phase of the job, he said.",0.2,5.258886337280273
877,A newly built naval base on the Wrangel Island will add to that.,A newly built naval base on the Rangel Ivan will add to that.,0.15384615384615385,5.359814882278442
878,Allison found her phone.,Have fun,1.0,5.110778093338013
879,"Therefore, the majority of MasterCards in these countries still are charge cards.","Therefore, the majority of masa cards in these countries still are charged cards.",0.25,5.380770921707153
880,The two large dogs are running through sand.,The two large dogs are running through sand.,0.0,5.210554838180542
881,The actor's authentic facial expression was convincing the jury.,The actor's authentic facial expression was convincing the jury.,0.0,5.246652364730835
882,All songs written by Neal Morse except where noted.,All songs written by Neil Morse except were noted.,0.2222222222222222,5.228936672210693
883,The city took its name from Wyoming Township.,The city took its name from the Waiming township.,0.375,5.245185136795044
884,The toll is also said to have caused congestion and accidents in the area.,Tallies also said to have caused a gesture and accidents of the area.,0.42857142857142855,5.33787989616394
885,He also performed cataract operations and prepared medicines.,He also performed cataract operations in prepared medicines.,0.125,5.244487047195435
886,Kirsten shrugged her shoulders.,First and shrug their shoulders.,1.0,5.1240668296813965
887,Glossop also has a motel outside which is situated Captain Glossop's Anchor.,Glow soap also has a motor outside which is situated kept in glow soap sinker.,0.6666666666666666,5.419591903686523
888,She crouched down to lace her shoes and spotted a four leaf clover.,She crouched down to lace her shoes and spotted the foiled clover.,0.23076923076923078,5.35925030708313
889,"The city took its name after one of these colonists, Phanagoras.",The city took its name after one of these colonist fanagoras.,0.18181818181818182,5.377226829528809
890,"""Artigliere"" has been placed in reserve.",Arctic clear has been displaced and reserved.,0.8333333333333334,5.177564859390259
891,Guess the result from the first scores.,Guess the result from the first course.,0.14285714285714285,5.169713258743286
892,Can I pay in cash?,Can I pay in cash?,0.0,5.119637727737427
893,"I was scared, but wasted no time in going out and crossing the bridge to the sand pits.",I'm not scared but they still know that I'm involved out and crossing the bridge to the sandpits.,0.6111111111111112,5.563807964324951
894,"Due to its path, scientists theorized that Kohoutek was an Oort-cloud object.","Due to its path, scientists theorized that Kotec was an oort cloud object.",0.25,5.4521379470825195
895,Haynes was born at Nottingham.,(speaking in foreign language),1.0,5.366116523742676
896,Use not today what tomorrow will need.,Use not today what tomorrow will need.,0.0,5.186487674713135
897,Writing across the curriculum is a school-wide initiative.,Writing across the curriculum is a school-wide initiative.,0.0,5.250174283981323
898,The leopard does not change his spots.,The little part does not change his pots.,0.42857142857142855,5.196308612823486
899,Fuel is gravity fed to the carburetor.,Fool is gravity fed to the carburetor.,0.14285714285714285,5.2802746295928955
900,"She biked home, smiling all the way, knowing that she had won.","She biked home, smiling all the way, knowing that she had won.",0.0,5.3497936725616455
901,But that was all.,But that was all.,0.0,5.098598003387451
902,"His hands were abraded and exhausted, but he listened to his heart.","His hands were aborted and exhausted, but he listened to his heart.",0.08333333333333333,5.326916933059692
903,The eight winners of the previous round progressed to the quarterfinals.,Eight winners of the previous round progressed to the quarter finals.,0.36363636363636365,5.279886245727539
904,"However, as soon as he arrived at his house, he became happy and feasted.","However, as soon as he arrived at his house, he became happy and feasted.",0.0,5.427920341491699
905,"If she said “Jump”, he would ask “How high?”","If he said jump, he would ask how high.",0.4444444444444444,5.24769926071167
906,There is a way.,There is a way,0.25,5.073174476623535
907,Mostar.,Most of them.,3.0,5.131276369094849
908,"It is a tourist destination, and fishing, camping and other activities are permitted.","It is Atari's destination and fishing, camping and other activities are permitted.",0.23076923076923078,5.366235017776489
909,"Then employed throughout Spain, the Spanish Aero Club urged its adoption internationally.","Then, employed throughout Spain, the Spanish Aero Club urged its adaptation internationally.",0.16666666666666666,5.375529527664185
910,"Please, call me James.",Please call me James.,0.25,5.20154881477356
911,"They had three children: Jeb, Kate, and Kimberly.","They had three children, Jeff, Kate, and Kimberly.",0.25,5.267194509506226
912,Ralph currently teaches Sequential Art at Savannah College of Art and Design.,Ralph currently teaches sequential art at Savannah College of Art and Design.,0.16666666666666666,5.321836471557617
913,The table was adorned with lavish decorations.,The table was adorned with lavish decorations.,0.0,5.1785101890563965
914,There is no time to lose.,There is no time to lose.,0.0,5.146311044692993
915,"The kite dipped and swayed, but stayed aloft.","The car did end soon, but stayed afloat.",0.625,5.2086687088012695
916,"Wrestling, boxing and karate are well-known examples for martial arts.","Wrestling, boxing, and karate are well-known examples of martial arts.",0.2,5.34363055229187
917,His painting technique develops and matures throughout the years.,His painting technique develops and matures throughout the years.,0.0,5.242474317550659
918,"Jesus loves me, he who died.","Jesus loves me, he who died.",0.0,5.180359601974487
919,The boy looked around him at the date palms.,The boy loop around here has the date bombs.,0.4444444444444444,5.2216010093688965
920,"""Never to come on a green twig;"" not to get on in the world.","Never succumb on a green trick, not to get on the world.",0.35714285714285715,5.325086355209351
921,Their presence was necessary because of strong civil unrest in the area.,Their presence was necessary because of strong civil unrest in the area.,0.0,5.31415057182312
922,What am I to do?,What am I to do?,0.0,5.122205972671509
923,Development of Launchpad is itself managed in Launchpad.,Development of launch pad is itself managed in launch pad.,0.5,5.3783135414123535
924,The newspaper articles had prepared everyone for the reception of the idea.,The newspaper articles had prepared everyone for the reception of the idea.,0.0,5.30869460105896
925,The aftermath of the destruction of Florida shapes the lives of several characters.,The aftermath of the destruction of Florida shapes the lives of several characters.,0.0,5.33365797996521
926,The Attock Campus has gained a commendable reputation in a short time.,The Adork campus has gained a commendable reputation in a short time.,0.16666666666666666,5.392968416213989
927,Braddock Heights is part of the Middletown School District.,Bread or Kite is part of the Middle Town School District.,0.5555555555555556,5.29795241355896
928,This City of Cambridge site will eventually hold of space.,The city of Cambridge site will eventually hold off space.,0.3,5.2687461376190186
929,"men that are not included in the line, the reserve, Militia Never mind, Farewell","Men that are not included in the line, the reserved, meditation, never mind. Farewell.",0.42857142857142855,5.483558177947998
930,Then the old quarries were used as landfills.,Then the alt values were used as landfills.,0.25,5.257589817047119
931,Users can also restore files that had been deleted from a flash memory drive.,Users can also restore files that have been deleted from a flash memory drive.,0.07142857142857142,5.4889185428619385
932,To look too deep into one's glass.,To look too deep into one's glass.,0.0,5.1944520473480225
933,Plosive stops become nasal stops before nasal stops.,Plusive stops become nasal stops before nasal stops.,0.125,5.244705438613892
934,"After the season, he became a free agent.","After the season, he became a free agent.",0.0,5.210058689117432
935,In winter the lake completely freezes and is used for winter sports.,In winter the lake completely freezes and it's used for winter sports.,0.08333333333333333,5.316638946533203
936,Afterwards he finished law school.,"Afterwards, he finished law school.",0.2,5.150469779968262
937,He was killed by Nicaea.,He was killed by Nikaya.,0.2,5.1576087474823
938,The sun shines on both sides of the hedge.,The sun shines on both sides of the H.,0.1111111111111111,5.220987796783447
939,It's hard to compare something necessary and mundane with something I'm excited about.,It's hard to compare something necessary and then there is something I'm excited about.,0.23076923076923078,5.421742916107178
940,There was also a prosperous manufacture of starch belonging to the Legrain family.,There was also a prosperous manufacture of starch blimey to the Legrin family.,0.15384615384615385,5.427197694778442
941,The following are examples of prefixes in Karuk.,The following are examples of prefixes in the group.,0.25,5.260729074478149
942,But give the woman credit.,Let's give the women credit.,0.4,5.150544166564941
943,Azerbaijan is a one party dominant state.,Azerbaijan is one party dominant state.,0.14285714285714285,5.150369882583618
944,"In exchange for freeing her, Kaguya promises to grant Kagura her eternal freedom.",Thank you very much.,1.0,5.1248555183410645
945,This process took about three years.,This process took three years.,0.16666666666666666,5.116394758224487
946,Where did you find that apple?,Where did you find that a person?,0.3333333333333333,5.168348789215088
947,Their tour in France was sold out.,That tour in France was so bad.,0.42857142857142855,5.196084260940552
948,"Fine, well I need to make a call before we leave.","Fine, well I need to make a call before we leave.",0.0,5.308416128158569
949,All four suits were settled.,All four suits were settled.,0.0,5.1248555183410645
950,The line ran west from Sanford to Tavares on Lake Eustis.,The line ran west from Sanford to Taveries on Lake Yousis.,0.18181818181818182,5.38376784324646
951,At Kuchma's request high-level foreign mediators also took part in the talks.,"At Kuchimash, request high-level foreign mediators also to park in the towns.",0.3333333333333333,5.484462022781372
952,"This pepperoni tastes off, she said.","This pepperoni test off, she said.",0.16666666666666666,5.19636607170105
953,"Trample the spark, else the flames will spread.","Trample the spark, else the flames will spread.",0.0,5.2508673667907715
954,Where are they now?,Where are they now?,0.0,5.0993382930755615
955,"If you are well off, remain so.",Your wealth remains so,1.0,5.087973356246948
956,Maddox has two children and two stepchildren.,Metax has two children and two stepchildren.,0.14285714285714285,5.227939605712891
957,That damn mouse could sense my anger.,That damn mouse could sense my anger.,0.0,5.167293310165405
958,There are obvious drawbacks in the theory.,There are obvious drawbacks in the theory.,0.0,5.166704177856445
959,"You know, gifts are, by definition, free.","You know, gifts are better definition free.",0.42857142857142855,5.206544637680054
960,Martinez abandons her after knowing that she is pregnant with his child.,Martinez abandons her after knowing that she is pregnant with his child,0.08333333333333333,5.35036301612854
961,I wish he would arrive!,I wish he would arrive,0.2,5.113464593887329
962,Who is the blonde girl with the red skirt?,Who is the one girl with the red skirt?,0.1111111111111111,5.191720485687256
963,That year Max married Teresa Bleus.,"At year max, merit is the belief.",1.0,5.184653282165527
964,"The school organises annual trips ranging from Snowdonia, Wales to Uzel, France and beyond.","The school organizes annual trips ranging from Snowdonia, Wales to Wiesel, France and beyond.",0.14285714285714285,5.549228191375732
965,Through Effingham it is Fayette Avenue and Willow Street.,"Through Effingham, it is Fayette Avenue and Willow Street.",0.1111111111111111,5.29363751411438
966,"It grows along the borders of lakes, ponds and streams and in marshes.","It grows along the borders of lakes, ponds and streams and in marshes.",0.0,5.404528379440308
967,"To her amazement, she found a supermarket trolley lying on the seabed.",To her amazement she found a supermarket trolley lying on the sea bed,0.25,5.371796131134033
968,All songs written by Dave Wyndorf unless noted otherwise.,"All songs written by Dave Windorf, unless noted otherwise.",0.1111111111111111,5.27100682258606
969,I am going to be hanged like a dog.,I am going to be hanged like a dog.,0.0,5.2300403118133545
970,Troops are accused to routinely torture prisoners in Iraq.,Troops are accused to routinely torture prisoners in Iraq.,0.0,5.2644407749176025
971,"The news was chilling, to say the least.",The news was chilling to say the least.,0.125,5.191899538040161
972,I have Celtic ancestry.,I have Celtic ancestry,0.25,5.223415851593018
973,The Radicals did not win any seats in the assembly.,The radicals did not win any suits in the assembly.,0.2,5.253232002258301
974,"Since the end of the Java War, they no longer function as combat troops.","Since they know, they don't want the new helicopter to come back to us.",0.9285714285714286,5.417219638824463
975,What is today?,What is today?,0.0,5.060673952102661
976,"That's true, the boy thought.","That's true, the boyfriend.",0.4,5.1471107006073
977,What can it be?,What can it be?,0.0,5.096859693527222
978,Mister Robinson will be on time.,Mr. Robinson will be on time.,0.16666666666666666,5.3055994510650635
979,"Don't overthink, just do it.",Don't overthink. Just do it.,0.4,5.177144289016724
980,"Japanese culture is incredibly addictive, their buildings look amazing.",Japanese culture is incredibly addictive. The paintings look amazing.,0.3333333333333333,5.239547252655029
981,They could barely see the boy.,"They're called Battle A, C there boy.",1.0,5.229064702987671
982,"“I am quite aware of that,” she replied.",I'm going to write a dot here,1.0,5.201782941818237
983,What is it like?,What is it like?,0.0,5.095320463180542
984,All of the bus models are limited editions and attract collectors.,All of the bus models are limited editions and network collectors.,0.09090909090909091,5.2789626121521
985,"Toffee coated all the surfaces, it was disgustingly sticky.",I will feed protein all the surfaces. The disgusting is tricky.,1.0,5.602248191833496
986,"Labor groups, while overwhelmingly supportive, expressed a set of reservations.","Labor groups, while overwhelmingly supportive, expressed a set of reservations.",0.0,5.2722601890563965
987,"This obviously hurt the economy, as well as city income.",This obviously hurt the economy as well as city income.,0.1,5.260692596435547
988,Where can I apply for the job of a millionaire?,Where can I apply for the job of a millionaire?,0.0,5.243964672088623
989,Union consent was cited as a major hurdle for negotiators to clear.,Union consent was cited as a major hurdle for negotiators to clear.,0.0,5.370789289474487
990,I got drunk yesterday and thought I built a super computer.,I got drunk yesterday and thought I'll burn other people completely.,0.45454545454545453,5.286550998687744
991,"A Baraita taught that Zelophehad's daughters were wise, Torah students, and righteous.","A writer taught that Zellofey heads, daughters were wise, Torah students and righteous.",0.3333333333333333,5.463141918182373
992,He often kept several labels active at the same time.,"Hello, I'm Rohan, I'm Bernid. I'm the technology engineer at the FOCA.",1.1,6.144496202468872
993,The original name of his hermitage was Gorum Zimci Karpo.,The original name of the hermitage was Gorum Zimki Carpo.,0.3,5.40337061882019
994,Ashley likes it but Kelly is wary of Don.,"I see the exit, but it is where you're from.",0.8888888888888888,5.289877653121948
995,Limbang has a smaller land area than Yew Tee.,Limbang has a smaller land area than UT.,0.2222222222222222,5.246102333068848
996,Why are gully covers round?,Wire Gully Covers Round,1.0,5.2206573486328125
997,Botha School is part of Clearview Public Schools.,Botha School is a part of Clearview Public Schools.,0.125,5.269857406616211
998,What is the matter?,What is the matter?,0.0,5.095373153686523
999,In a little while.,In a little while,0.25,5.0792388916015625
